Date,Time,Depth of Airgun(m),Depth of Reciever(m),X Airgun,Y Airgun,Z Airgun,X_R1,Y_R1,Z_R1,Peak_Index,T90_1,T90_2,T90_3,T90_4,T90_5,RMS_1,RMS_2,RMS_3,RMS_4,RMS_5,SEL_1,SEL_2,SEL_3,SEL_4,SEL_5,SPL_MLM_1,SPL_MLM_2,SPL_MLM_3,SPL_MLM_4,SPL_MLM_5,SEL_MLM_1,SEL_MLM_2,SEL_MLM_3,SEL_MLM_4,SEL_MLM_5
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3937,-227.6,9,2342,0.928,0.912,0.918,0.76,0.928,156.2675,151.0443,146.0932,128.5442,156.2717,155.943,150.6442,145.7216,127.3523,155.9472,61.9452,59.6191,58.1427,54.6563,62.007,127.1323,122.461,119.5146,112.5729,127.2571
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3924.5,-227.3,9,2345,0.922,0.91,0.92,0.928,0.922,155.8889,151.0547,146.2841,126.8316,155.8917,155.5362,150.6452,145.9219,126.5071,155.539,61.6574,59.547,58.1003,54.0351,61.6979,126.5667,122.3219,119.43,110.7662,126.6477
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3912.1,-227,9,2348,0.922,0.922,0.916,0.728,0.922,154.3754,149.882,145.9199,131.8121,154.3888,154.0227,149.5293,145.5389,130.4334,154.0361,61.2076,59.2196,58.133,54.5508,61.2643,125.6563,121.6622,119.4944,111.2575,125.7695
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3899.7,-226.7,9,2351,0.92,0.922,0.914,1.008,0.92,152.8467,148.2752,144.4103,128.3982,152.8585,152.4846,147.9225,144.0198,128.4329,152.4964,60.9637,59.6483,58.4249,54.9815,61.0278,125.1785,122.5199,120.0803,112.8455,125.306
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3887.2,-226.3,9,2353,1.268,0.926,0.908,1.528,1.268,151.4003,147.679,143.7657,126.0308,151.4095,152.4315,147.3451,143.3466,127.872,152.4407,64.3172,59.8865,58.5232,55.8962,64.3418,131.8628,122.994,120.2785,114.4545,131.9117
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3874.7,-226,9,2356,1.67,1.624,1.612,2.682,1.676,150.5489,144.9817,141.3727,131.6998,150.6047,152.776,147.0876,143.4463,135.9844,152.8474,65.6859,61.8123,59.6401,57.4507,65.7221,134.6423,126.8692,122.5547,118.1313,134.713
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3862.3,-225.7,9,2359,1.574,0.94,0.904,0.812,1.572,151.5424,147.7307,144.1406,132.3566,151.57,153.5124,147.462,143.7023,131.4522,153.5345,64.3628,60.3586,58.2487,54.2694,64.3728,131.9711,123.9398,119.7203,111.7769,131.991
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3849.8,-225.3,9,2362,1.244,0.93,0.9,0.546,1.232,152.1569,148.2708,144.6242,135.2232,152.2309,153.1051,147.9556,144.1667,132.5951,153.137,62.7646,59.6811,58.2472,55.251,62.7942,128.7517,122.5951,119.73,112.788,128.8109
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3837.4,-225,9,2365,1.078,0.928,0.894,0.908,1.078,154.0717,149.6273,145.1119,128.1258,154.0777,154.3979,149.3028,144.6253,127.7066,154.4039,61.3725,59.6051,58.5791,55.9468,61.4603,125.9669,122.4402,120.396,112.7234,126.1427
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3824.9,-224.7,9,2367,0.92,0.91,0.886,0.822,0.92,153.947,149.2585,145.0298,132.5502,153.9674,153.5849,148.8489,144.5041,131.6989,153.6053,61.0781,59.8384,58.958,56.4461,61.255,125.392,122.9061,121.1524,113.5873,125.7446
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3812.4,-224.3,9,2370,1.632,0.924,0.882,0.88,1.632,150.8061,148.3293,144.2323,130.6222,150.8207,152.9333,147.986,143.687,130.067,152.9479,61.0484,59.7401,59.1202,57.0747,61.3025,125.3278,122.7079,121.4719,115.0623,125.8345
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3800,-224,9,2372,0.916,0.93,0.878,0.852,0.916,150.5617,146.5258,142.8876,131.05,150.5952,150.1806,146.2107,142.3225,130.3544,150.2142,60.3197,58.7513,58.3065,56.9665,60.659,123.8602,120.7341,119.8484,115.1907,124.5376
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3787.5,-223.7,9,2375,0.91,0.938,0.892,2.568,0.912,147.7296,143.4841,139.5324,123.5272,147.7606,147.32,143.2062,139.036,127.6231,147.3605,60.5877,58.5771,57.9508,56.4793,60.8498,124.402,120.3807,119.1329,116.1966,124.9274
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3775.1,-223.3,9,2378,0.912,0.938,0.888,0.868,0.912,146.6881,142.4579,138.6703,130.733,146.7873,146.288,142.1799,138.1544,130.1182,146.3872,59.3857,58.02,57.5801,55.8162,59.7106,121.9999,119.2814,118.4002,114.0691,122.6472
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3762.6,-223,9,2381,0.912,0.94,0.888,1.046,0.914,145.2859,140.8921,136.9003,125.1446,145.3169,144.8859,140.6233,136.3844,125.3399,144.9264,59.6523,58.549,57.9464,55.7101,59.9439,122.5394,120.3604,118.0196,112.3629,123.1218
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3750.1,-222.7,9,2384,0.922,0.934,0.88,1.096,0.924,145.3512,140.7983,136.6081,125.4406,145.3906,144.9985,140.5018,136.0529,125.8387,145.0473,60.163,58.6699,57.9197,55.5279,60.3675,123.5669,120.587,118.6464,112.376,123.9731
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3737.7,-222.4,9,4159,1.098,1.064,1,0.75,1.09,145.0002,143.2133,141.2365,136.7981,145.3638,145.4062,143.4828,141.2365,135.5487,145.7381,60.3522,58.7565,58.2093,56.5283,60.6373,124.0498,120.7417,119.6493,116.2989,124.5997
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3725.2,-222.1,9,1471,1.984,1.978,1.994,1.834,1.982,146.5762,143.2175,139.7286,136.2346,146.8582,149.5516,146.1798,142.7259,138.8686,149.8293,61.0726,58.0829,57.4802,55.8938,61.2231,125.4571,119.4067,118.1977,113.3154,125.7487
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3712.8,-221.7,9,2392,0.882,0.838,0.784,0.742,0.88,148.2976,145.1004,141.876,129.3883,148.3415,147.7523,144.3328,140.8191,128.0923,147.7863,59.0312,58.1977,57.7,55.7895,59.4076,121.3068,119.6366,118.6397,112.5512,122.0548
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3700.3,-221.4,9,2395,0.878,0.86,0.818,0.844,0.878,146.3102,142.7908,139.2531,127.3066,146.3529,145.7452,142.1358,138.3806,126.57,145.7879,59.5966,58.7249,58.2161,55.8593,59.9706,122.4388,120.4962,118.7185,112.653,123.182
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3687.9,-221.1,9,2397,0.886,0.862,0.854,0.888,0.886,145.3651,141.9513,138.5349,126.1737,145.4054,144.8394,141.3064,137.8495,125.6578,144.8797,59.5973,58.5088,58.0541,55.9295,59.9693,122.4445,120.2544,118.2438,112.8412,123.1796
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3675.4,-220.8,9,2400,0.888,0.864,0.864,0.858,0.888,144.3472,140.8578,137.4376,126.7672,144.4077,143.8313,140.2229,136.8027,126.1021,143.8918,59.1991,57.9017,57.5557,56.1105,59.637,121.6576,119.0375,118.3466,113.1609,122.5278
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3663,-220.5,9,2403,0.884,0.858,0.85,0.858,0.884,143.6723,140.3367,137.0088,124.8919,143.7161,143.1368,139.6716,136.303,124.2268,143.1807,60.0503,56.9905,56.4614,55.3923,60.2531,123.5327,117.228,116.1644,112.0942,123.9095
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3650.5,-220.2,9,2405,0.882,0.856,0.842,0.67,0.886,143.6603,140.5003,137.2545,127.8683,143.7155,143.115,139.825,136.5076,126.129,143.1899,61.8411,57.0311,56.3295,54.8825,61.9147,126.9115,117.3256,115.5726,111.1225,127.0866
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3638.1,-219.9,9,2822,0.892,0.864,0.862,0.894,0.892,142.6682,138.8534,135.0992,124.644,142.7336,142.1718,138.2185,134.4543,124.1574,142.2372,60.7055,58.0119,57.4282,54.843,60.8954,123.6492,118.1654,115.5616,110.675,123.8316
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3625.6,-219.6,9,2824,0.886,0.858,0.838,1.106,0.886,143.076,139.7545,136.7009,122.3216,143.1079,142.5503,139.0894,135.9334,122.7591,142.5823,59.0301,57.8904,57.3593,55.1501,59.3706,121.297,118.4438,115.8123,111.1608,121.9285
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3613.2,-219.3,9,2826,0.93,0.866,0.85,1.068,0.93,142.0718,138.7094,135.7397,122.7353,142.1168,141.7566,138.0846,135.0339,123.021,141.8016,58.9724,57.7109,56.9748,55.1624,59.3005,121.188,118.6607,115.7101,111.2087,121.8406
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3600.7,-219,9,2828,1.232,0.954,0.906,1.114,1.23,141.8802,138.2727,134.7888,124.3205,141.9541,142.7863,138.0682,134.36,124.7894,142.8531,60.8049,58.3116,57.0882,55.7858,60.9756,124.8695,119.8963,117.3719,113.472,125.2044
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3588.3,-218.7,9,2830,2.03,1.412,1.52,3.286,2.06,143.0189,140.2791,136.8276,121.8997,142.9945,146.0939,141.7774,138.6461,127.0664,146.1332,64.195,60.9748,60.2279,58.6439,64.3236,131.9955,125.324,123.8455,120.577,132.2222
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3575.8,-218.4,9,2460,2.308,2.226,2.34,3,2.314,144.5188,140.2586,137.4571,126.8461,144.5675,148.1511,143.7339,141.1492,131.6173,148.2111,65.8809,63.2797,62.5841,60.0081,65.9534,135.3733,130.2957,128.9421,123.9482,135.5212
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3563.4,-218.1,9,2425,1.69,0.872,0.858,0.65,1.686,143.3368,141.7083,138.1012,129.3831,143.4057,145.6156,141.1135,137.4361,127.5123,145.6743,63,58.647,56.5747,54.7277,63.037,129.6161,121.1452,116.0086,111.7521,129.6807
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3550.9,-217.8,9,2428,0.88,0.87,0.85,0.84,0.88,143.3792,139.8137,135.6807,123.3703,143.4162,142.824,139.2089,134.9749,122.6131,142.861,60.2476,58.2167,57.4673,54.7364,60.4176,123.7412,119.7321,116.6015,110.133,124.0751
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3538.5,-217.5,9,2431,0.864,0.844,0.846,0.746,0.866,144.3827,141.2501,137.3463,126.6854,144.4294,143.7478,140.5136,136.62,125.4127,143.8046,61.5317,58.0074,57.6759,55.9286,61.6762,126.3856,119.2453,117.1523,112.4818,126.6628
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3526,-217.2,9,2434,0.858,0.842,0.838,0.512,0.86,145.1029,142.6321,139.5805,132.218,145.2113,144.4378,141.8853,138.8129,129.3107,144.5563,61.7863,56.9975,56.7695,55.541,61.8834,124.8157,117.2335,116.7793,112.466,125.0215
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3513.5,-216.9,9,2437,0.886,0.878,0.846,0.712,0.884,140.8906,137.4743,133.0624,124.5826,140.9807,140.365,136.9092,132.3362,123.1074,140.4452,62.8221,56.3679,55.7501,54.4139,62.8907,125.9829,115.9738,114.738,109.9001,126.1325
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3501.1,-216.6,9,2439,0.994,0.904,1.28,1.496,0.992,136.7488,133.7824,128.4691,122.0184,136.9622,136.7227,133.3441,129.5412,123.7678,136.9273,64.3782,58.9118,57.8473,56.8959,64.5803,129.4155,121.0578,118.9515,117.0752,129.7524
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3488.6,-216.4,9,8030,1.86,2.026,1.964,1.992,1.906,135.3349,129.5189,126.6102,124.0982,135.4966,138.03,132.5853,129.5416,127.0911,138.2978,65.3162,62.2766,60.4729,59.4951,65.4326,133.9899,128.0442,124.4361,122.3634,134.2229
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3476.2,-216.1,9,8026,1.378,1.184,1.266,1.144,1.362,140.7715,137.1849,131.8777,130.9931,141.0454,142.164,137.9184,132.9021,131.5774,142.3871,67.4478,65.1328,62.5786,62.0891,67.5813,138.403,134.1732,128.9821,127.9264,138.6663
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3463.7,-215.8,9,6799,2.746,3.314,3.55,3.47,2.944,133.1897,125.5211,121.4302,120.3096,133.1124,137.5768,130.7247,126.9325,125.7129,137.8017,63.8306,58.9741,56.2733,55.6711,63.8813,131.1619,121.4425,115.8537,114.7689,131.262
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3451.3,-215.5,9,6190,2.414,2.058,0.308,0.126,1.602,137.7209,135.1968,148.4926,152.6398,143.6339,141.5483,138.3312,143.3781,143.6435,145.6805,62.1356,56.2934,55.0488,53.5146,62.1696,127.5044,115.8261,113.3754,110.2749,127.5725
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3438.8,-215.3,9,6190,2.518,1.808,1.692,1.694,2.496,139.8012,137.4781,140.8335,140.786,142.3596,143.8118,140.05,143.1175,143.0751,146.3321,62.9454,57.9122,57.1461,56.3496,63.0335,129.1382,119.1355,117.6696,116.1566,129.3065
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3426.3,-215,9,5536,3.902,0.274,0.234,0.244,3.826,135.3118,143.6754,143.7437,142.2048,136.1879,141.2247,138.0529,137.4358,136.0787,142.0154,62.6759,59.1656,58.2832,57.6298,62.8417,128.5952,121.5942,119.9062,118.6175,128.9314
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3413.9,-214.7,9,684,0.538,0.454,0.312,0.356,0.504,139.7865,138.5022,138.2528,138.9498,142.5892,137.0943,135.0727,133.1943,134.4643,139.6135,60.4645,57.3963,54.1648,49.6768,60.4834,121.0507,115.1703,108.9118,99.6668,121.0885
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3401.4,-214.4,9,4923,2.84,2.62,1.808,0.704,2.002,135.0885,131.7997,131.1778,140.1906,139.5615,139.6217,135.9827,133.7498,138.6663,142.5761,62.169,56.6073,55.5998,54.7526,62.2544,127.6664,116.4431,114.4401,110.3036,127.7501
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3389,-214.2,9,2465,0.81,0.814,0.83,0.704,0.81,144.1582,141.8177,137.3699,127.5345,144.2301,143.243,140.924,136.5607,126.0102,143.315,59.6138,54.6479,53.5808,52.8254,59.7172,122.508,112.5458,110.4224,108.9281,122.7075
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3376.5,-213.9,9,2467,0.816,0.802,0.808,0.572,0.816,138.1933,135.432,130.0576,121.3794,138.2517,137.3102,134.4737,129.1317,118.9533,137.3686,60.8471,55.6167,53.006,52.1926,60.8967,125.5218,114.5158,109.2528,107.6412,125.5968
198,1:32:11,2628.5,2627,245019.6,5172601.6,9,-3364,-213.7,9,2471,2.668,1.656,2.042,2.048,2.634,129.3399,127.1725,121.8551,118.0168,129.6377,133.6018,129.3631,124.9557,121.1301,133.8439,61.8213,57.3254,54.4625,53.4856,61.9265,123.7703,117.6645,111.5064,107.9885,123.9848
198,1:32:11,2628.5,2627,245019.6,5172601.6,9,-3351.6,-213.4,9,7764,0.842,0.388,0.044,0.058,0.604,146.1335,148.3759,159.1491,157.5265,150.302,145.3867,144.2643,145.5836,145.1608,148.1123,70.4518,69.9832,70.6376,70.4247,71.8571,144.3202,143.4791,144.8342,144.3998,147.1899
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3339.1,-213.1,9,3659,2.912,2.838,2.832,1.746,2.668,139.4494,138.6668,137.2968,139.0385,141.3868,144.0913,143.197,141.8178,141.459,145.6487,62.4859,60.4355,59.3289,56.5674,62.705,125.172,121.296,119.4885,114.1843,125.641
198,1:32:11,2628.5,2627.6,245019.6,5172601.6,9,-3326.6,-212.9,9,1600,2.132,2.156,2.256,1.804,2.126,138.7386,133.8632,130.3295,129.6379,139.1386,142.0264,137.1997,133.8629,132.2003,142.4143,61.1127,57.888,57.2382,55.0477,61.2226,125.4805,119.0387,117.734,113.3258,125.6988
198,1:32:11,2628.5,2627.6,245019.6,5172601.6,9,-3314.3,-212.6,9,656,2.886,2.144,1.28,0.512,2.762,140.0454,138.784,139.6819,142.8862,141.4129,144.6484,142.0962,140.754,139.9789,145.8252,64.2771,59.4902,57.2647,56.2135,64.3223,131.8298,122.4259,118.0555,114.0544,131.9241
198,1:32:11,2628.5,2627.6,245019.6,5172601.6,9,-3301.8,-212.4,9,3980,0.496,0.094,0.054,0.048,0.054,148.4392,157.6418,163.8188,164.2285,164.6311,145.394,147.3731,151.1427,151.0409,151.9551,61.0095,59.8376,57.5551,56.0001,61.1523,125.3344,123.0161,118.5168,115.537,125.6345
198,1:32:11,2628.5,2627.6,245019.6,5172601.6,9,-3289.3,-212.1,9,232,1.862,0.346,0.346,0.358,1.894,146.3978,150.1846,149.0316,148.0623,147.0259,149.0976,145.5754,144.4224,143.6011,149.7997,65.4296,59.6604,58.6063,55.8052,65.4511,134.1893,122.57,120.4653,114.8732,134.2298
198,1:32:11,2628.5,2626.1,245019.6,5172601.6,9,-3276.9,-211.9,9,150,1.824,1.844,1.804,2.03,1.824,145.858,138.824,135.7491,125.2531,145.8776,148.4683,141.4816,138.3114,128.3281,148.4879,66.8198,63.1932,61.7544,56.2989,66.828,139.4725,133.4529,129.6546,120.9458,139.5038
198,1:32:11,2628.5,2626.1,245019.6,5172601.6,9,-3264.4,-211.6,9,2493,3.224,2.654,2.722,2.956,3.216,141.4061,136.9218,131.9303,124.0666,141.4716,146.49,141.1608,136.2792,128.7736,146.5448,64.4332,61.5453,60.214,57.8388,64.5001,132.2168,126.3687,123.7587,118.7315,132.3476
198,1:32:11,2628.5,2626.1,245019.6,5172601.6,9,-3252,-211.4,9,2496,2.34,1.482,1.968,2.314,2.342,137.4423,134.359,126.1995,118.9357,137.4984,141.1344,136.0675,129.1397,122.5793,141.1943,61.5912,57.2206,55.2416,53.9403,61.6458,126.4365,117.6764,113.7094,110.0883,126.5449
198,1:32:11,2628.5,2626.1,245019.6,5172601.6,9,-3239.5,-211.2,9,2499,1.84,0.794,0.958,2.528,1.852,138.5055,138.839,131.5372,120.3405,138.5606,141.1537,137.8372,131.3508,124.3683,141.237,59.8312,56.2845,55.3476,54.9203,60.0274,123.0515,115.8179,113.9424,112.3081,123.4273
198,1:32:11,2628.5,2627.2,245019.6,5172601.6,9,-3227,-210.9,9,4732,1.896,1.424,0.854,0.552,1.716,140.6911,134.4328,134.5988,138.0428,141.7524,143.4695,135.9679,133.9134,135.4622,144.0975,61.1016,55.9198,53.4959,52.4772,61.1502,125.4617,115.0621,110.2182,108.1841,125.5573
198,1:32:11,2628.5,2627.2,245019.6,5172601.6,9,-3214.6,-210.7,9,4479,1.602,1.676,1.65,1.592,1.7,146.6872,140.7626,137.472,138.4566,147.0009,148.7338,143.0053,139.6469,140.4761,149.3054,61.0207,56.5065,54.2772,52.269,61.0593,125.3328,116.3497,112.0146,107.9269,125.4129
198,1:32:11,2628.5,2627.2,245019.6,5172601.6,9,-3202.1,-210.4,9,3913,2.22,2.336,2.324,2.248,2.264,143.8333,137.8966,135.2028,134.8248,144.2355,147.2968,141.5814,138.8651,138.3428,147.7843,65.3541,62.4452,60.3784,58.9013,65.5143,131.1075,125.2146,121.1392,118.376,131.3598
198,1:32:11,2628.5,2627.2,245019.6,5172601.6,9,-3189.7,-210.2,9,7437,1.596,1.31,1.842,1.89,1.6,147.0435,143.8474,140.6503,139.4154,147.7288,149.0738,145.0201,143.3032,142.18,149.77,69.409,66.9512,66.8931,66.7431,69.9494,142.6241,137.6188,137.6928,137.4396,143.7224
198,1:32:11,2628.5,2626.8,245019.6,5172601.6,9,-3177.2,-209.9,9,6615,1.106,0.698,0.606,0.552,0.988,151.123,152.706,152.7222,152.3332,153.0986,151.5606,151.1445,150.547,149.7526,153.0462,62.952,60.0557,58.9729,58.5787,63.1935,129.3666,123.5181,121.3635,120.7198,129.8601
198,1:32:11,2628.5,2626.8,245019.6,5172601.6,9,-3164.7,-209.6,9,2150,2.132,1.632,1.632,1.298,1.922,147.342,146.2105,145.3547,145.9357,149.2906,150.6299,148.3377,147.4819,147.0685,152.1282,65.6911,59.0832,57.7953,56.9987,65.7213,134.682,121.4474,118.9062,117.3766,134.7412
198,1:32:11,2628.5,2626.8,245019.6,5172601.6,9,-3152.3,-209.4,9,1852,2.354,1.99,0.344,0.288,2.176,141.5772,138.878,145.2093,145.3978,142.9714,145.2952,141.8666,140.5749,139.9917,146.348,63.0153,57.3409,56.3942,55.0125,63.0766,129.33,117.908,113.9885,110.6738,129.4483
198,1:32:11,2628.5,2626.8,245019.6,5172601.6,9,-3139.8,-209.1,9,5629,2.412,1.558,1.354,1.356,2.366,143.8283,143.7443,142.3503,141.5931,144.8231,147.6521,145.67,143.6665,142.9157,148.5633,61.7423,56.9713,55.0731,54.1201,61.8018,126.8229,117.1821,113.3928,111.5195,126.9384
198,1:32:11,2628.5,2628.8,245019.6,5172601.6,9,-3127.4,-208.8,9,4691,2.268,1.762,1.328,1.324,2.06,149.8097,149.0551,147.4918,146.2179,151.1157,153.3661,151.5151,148.7238,147.4368,154.2543,62.1636,55.5901,53.1193,51.7791,62.1841,127.6144,115.1285,110.1511,106.1932,127.6556
198,1:32:11,2628.5,2628.8,245019.6,5172601.6,9,-3114.9,-208.4,9,3739,2.544,2.152,1.938,1.854,2.144,146.4386,143.5685,141.9456,141.7485,148.1333,150.4937,146.8969,144.8191,144.4296,151.4456,64.9399,61.6951,60.2038,58.2787,65.0259,130.1171,124.2027,121.5972,118.279,130.3101
198,1:32:11,2628.5,2628.8,245019.6,5172601.6,9,-3102.5,-208.1,9,58,0.836,0.774,0.764,0.742,0.81,145.6632,145.7112,144.1836,143.0548,146.9358,144.8852,144.5987,143.0145,141.7588,146.0206,61.4153,59.1782,55.6436,54.1832,62.016,126.4024,120.2406,111.591,108.8844,126.5672
198,1:32:11,2628.5,2628.8,245019.6,5172601.6,9,-3090,-207.8,9,4189,1.898,1.426,1.29,1.208,1.886,136.624,134.2369,132.3567,123.3366,136.7685,139.4069,135.7781,133.4626,124.1572,139.5239,59.3159,56.5359,54.8035,51.8319,59.4915,122.0042,114.5758,110.1079,104.3577,122.3351
198,1:32:11,2628.5,2625.4,245019.6,5172601.6,9,-3077.6,-207.4,9,2537,1.96,0.78,0.944,1.094,1.96,135.4277,135.7216,127.4616,119.487,135.4876,138.3503,134.6425,127.2113,119.8772,138.4102,58.6891,56.6054,55.5317,53.3152,58.9305,120.756,116.4389,113.541,107.5925,121.2007
198,1:32:11,2628.5,2625.4,245019.6,5172601.6,9,-3065.1,-207.1,9,2539,0.756,0.706,0.666,0.754,0.758,143.0462,140.8803,133.9255,123.3482,143.0761,141.8314,139.3684,132.1602,122.1219,141.8728,57.3903,55.7458,54.819,52.9796,57.6564,118.0056,114.7532,112.2054,106.9446,118.5391
198,1:32:11,2628.5,2625.4,245019.6,5172601.6,9,-3052.7,-206.7,9,2542,0.826,0.69,0.676,0.496,0.83,141.458,139.7389,133.7931,127.7554,141.5395,140.6278,138.1274,132.0926,124.7102,140.7303,59.444,56.7537,55.301,53.4605,59.5911,122.2593,116.7432,112.9199,107.6622,122.5336
198,1:32:11,2628.5,2625.4,245019.6,5172601.6,9,-3040.2,-206.3,9,2545,0.82,0.72,0.738,2.574,0.822,139.8838,137.6582,130.0839,114.0475,139.9026,139.0219,136.2315,128.7644,118.1536,139.0513,60.155,56.673,54.2303,52.8272,60.2082,123.5829,116.5803,111.7893,108.9505,123.6849
198,1:32:11,2628.5,2626.7,245019.6,5172601.6,9,-3027.8,-206,9,2548,0.928,0.74,0.77,0.536,0.926,138.3636,136.6849,129.9281,125.3959,138.493,138.0391,135.3772,128.793,122.6876,138.1592,59.3682,57.8294,56.6632,55.1481,59.5793,121.9614,118.9587,116.5972,112.8861,122.3833
198,1:32:11,2628.5,2626.7,245019.6,5172601.6,9,-3015.3,-205.6,9,2550,0.894,0.768,0.85,2.116,0.894,141.9623,139.7957,133.7008,123.9181,142.1128,141.4756,138.6493,132.995,127.1733,141.6262,60.9074,58.4391,57.3357,56.4391,61.1191,125.1488,118.1957,115.8992,114.194,125.5674
198,1:32:11,2628.5,2626.7,245019.6,5172601.6,9,-3002.8,-205.2,9,2553,2.89,2.228,2.544,3.384,2.904,139.5769,137.9018,131.6885,125.6673,139.7522,144.1858,141.3809,135.7436,130.9616,144.3822,65.1965,63.0925,61.1455,60.7566,65.4561,133.847,129.4222,125.5185,124.7375,134.3234
198,1:32:11,2628.5,2626.7,245019.6,5172601.6,9,-2990.4,-204.7,9,2557,2.928,2.938,2.742,2.842,2.928,140.2212,137.6226,130.2377,124.1732,140.3092,144.8869,142.3031,134.6184,128.7095,144.9749,66.216,63.6379,60.9836,58.0666,66.2344,133.8472,127.8131,122.6391,117.4731,133.9015
198,1:32:11,2628.5,2624.4,245019.6,5172601.6,9,-2977.9,-204.3,9,1959,3.12,3.118,3.296,2.944,3.12,146.8606,141.1298,134.2719,130.7311,146.935,151.8022,146.0686,139.4518,135.4205,151.8765,67.0897,64.0629,62.4688,60.813,67.1708,134.754,129.0143,126.2856,123.4071,134.9332
198,1:32:11,2628.5,2624.4,245019.6,5172601.6,9,-2965.5,-203.9,9,989,3.326,3.674,3.714,3.674,3.326,150.0138,135.5591,127.3861,125.0196,150.0284,155.2331,141.2105,133.0845,130.671,155.2476,64.2413,59.9234,57.3432,56.3384,64.2956,128.8003,120.3296,115.4061,113.1443,128.9119
198,1:32:11,2628.5,2624.4,245019.6,5172601.6,9,-2953,-203.4,9,967,3.096,2.818,3.094,3.094,3.106,146.2415,135.5258,127.266,124.926,146.2554,151.1495,140.0252,132.1712,129.8312,151.1775,61.1508,57.0196,55.5468,54.3767,61.2321,125.8192,117.1707,112.7709,110.4077,125.9658
198,1:32:11,2628.5,2624.4,245019.6,5172601.6,9,-2940.6,-203,9,2568,3.034,1.284,2.702,3.44,3.078,141.6046,140.8387,131.7144,125.5537,141.6342,146.4248,141.9244,136.0313,130.9193,146.5169,58.8683,56.4891,55.3929,53.7796,59.0563,121.0192,116.227,112.8803,108.41,121.3854
198,1:32:11,2628.5,2625.8,245019.6,5172601.6,9,-2928.1,-202.5,9,2592,2.6,0.698,0.776,2.14,2.59,143.3556,144.7125,138.2336,126.4924,143.435,147.5054,143.151,137.1323,129.7966,147.568,58.6642,56.9139,55.8938,53.1451,58.922,120.5508,115.5914,112.5753,107.5467,121.066
198,1:32:11,2628.5,2625.8,245019.6,5172601.6,9,-2915.6,-202,9,2573,1.812,1.572,0.876,0.932,1.81,139.4586,135.504,133.6529,129.1472,139.6534,142.0402,137.4685,133.0779,128.8414,142.2302,57.2188,56.1916,54.9614,52.8528,57.7523,117.7096,113.85,110.3271,106.4152,118.7574
