Line,Tape,File,Date,Time,Depth of Airgun(m),Depth of Reciever(m),X Airgun,Y Airgun,Z Airgun,X_R1,Y_R1,Z_R1,Peak_Index,T90_1,T90_2,T90_3,T90_4,T90_5,T90_6,T90_7,T90_8,T90_9,T90_10,T90_11,T90_12,T90_13,T90_full,RMS_1,RMS_2,RMS_3,RMS_4,RMS_5,RMS_6,RMS_7,RMS_8,RMS_9,RMS_10,RMS_11,RMS_12,RMS_13,RMS_full,SEL_1,SEL_2,SEL_3,SEL_4,SEL_5,SEL_6,SEL_7,SEL_8,SEL_9,SEL_10,SEL_11,SEL_12,SEL_13,SEL_full,SPL_MLM_1,SPL_MLM_2,SPL_MLM_3,SPL_MLM_4,SPL_MLM_5,SPL_MLM_6,SPL_MLM_7,SPL_MLM_8,SPL_MLM_9,SPL_MLM_10,SPL_MLM_11,SPL_MLM_12,SPL_MLM_13,SPL_MLM_full,SEL_MLM_1,SEL_MLM_2,SEL_MLM_3,SEL_MLM_4,SEL_MLM_5,SEL_MLM_6,SEL_MLM_7,SEL_MLM_8,SEL_MLM_9,SEL_MLM_10,SEL_MLM_11,SEL_MLM_12,SEL_MLM_13,SEL_MLM_full
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-5942.5,-23.1,9,1966,1.478,1.476,1.312,1.31,0.898,0.694,1.244,0.938,0.69,0.746,0.702,0.556,0.606,1.264,128.6437,142.9746,153.8305,156.0457,156.3902,154.072,138.798,152.0243,156.0871,146.8232,141.9306,132.1408,125.946,160.105,130.3404,144.6655,155.0099,157.2184,155.9229,152.4856,139.7462,151.7463,154.4756,145.5506,140.3939,129.5915,123.7708,161.1224,46.254,53.0786,61.6469,60.0866,59.3431,57.8742,54.3995,59.3767,59.7628,54.7884,55.3371,53.8611,51.3669,63.2761,95.8638,109.4592,126.6096,123.4214,121.9264,119.0252,112.0237,122.3397,122.9317,111.7005,114.1135,111.5743,103.4538,129.8593
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-5931,-27.9,9,1967,1.476,1.474,1.3,1.306,0.724,0.684,1.204,0.914,0.648,0.742,0.634,0.588,0.554,1.258,127.3905,141.8075,152.6687,154.9553,156.3707,153.4379,137.2752,150.8066,155.6006,146.1129,140.1942,130.3793,126.783,159.124,129.0814,143.4925,153.8082,156.1147,154.9681,151.7885,138.0815,150.4161,153.7164,144.817,138.2151,128.073,124.2181,160.1208,46.8307,51.8704,60.9972,59.554,58.3167,56.6969,53.3688,58.875,59.2411,54.0995,54.8531,53.485,49.6526,62.592,96.8885,106.9813,125.3147,122.3459,119.881,116.7145,110.0179,121.1997,121.3885,110.076,112.9396,110.1023,100.328,128.4817
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-5919.5,-32.5,9,1969,1.474,1.474,1.296,1.306,0.976,0.652,1.22,0.924,0.6,0.72,0.528,0.366,0.406,1.258,128.1033,142.535,153.3687,155.7783,156.0841,154.9558,139.5703,149.8794,156.5669,148.2106,142.6174,139.0751,133.8667,159.9618,129.7882,144.22,154.4947,156.9377,155.9786,153.0983,140.4339,149.5361,154.3484,146.784,139.8437,134.71,129.9519,160.9586,48.4206,52.0818,61.4879,60.117,58.6644,57.2159,53.5196,59.3955,59.7172,54.7538,56.058,54.7096,50.3945,63.0864,100.2097,107.4144,126.2988,123.4664,120.599,117.7664,110.2882,122.0052,121.6989,112.3203,115.0788,111.7982,101.9165,129.4571
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-5907.9,-37.1,9,1971,1.476,1.474,1.3,1.308,1.216,0.616,0.898,1.012,0.698,0.72,0.658,0.376,0.43,1.262,128.0518,142.2679,153.0234,155.5895,155.0521,155.2384,142.3123,147.4668,154.2303,147.1294,137.5838,138.1099,131.28,159.4887,129.7426,143.9529,154.1629,156.7556,155.9014,153.1342,141.845,147.5186,152.6689,145.7027,135.766,133.8618,127.6147,160.4993,47.1271,51.5599,61.569,60.329,58.9913,57.5878,53.5591,58.9209,59.1691,54.2418,55.5236,54.7553,50.8263,63.038,97.4842,106.4595,126.4679,123.8893,121.236,118.4831,110.3575,120.9447,120.8077,111.7341,114.2631,111.9456,102.8508,129.3494
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-5896.3,-41.5,9,1973,1.474,1.476,1.31,1.318,1.246,0.548,0.748,1.226,0.922,0.736,0.862,0.56,1.024,1.262,127.906,142.0745,152.756,155.4859,155.025,155.9402,143.9073,145.9777,151.9651,146.1697,133.8542,132.8499,118.4855,159.3202,129.5909,143.7653,153.9287,156.685,155.9802,153.328,142.6463,146.8626,151.6124,144.8385,133.2093,130.3317,118.5885,160.3308,45.4707,51.4614,61.6558,60.5892,59.191,57.5664,53.8894,58.9886,59.4021,54.3847,55.399,54.3315,50.5553,63.1624,94.2108,106.3368,126.6304,124.4071,121.6252,118.387,111.0128,121.244,121.4818,112.018,113.4129,110.2458,102.3039,129.5866
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-5884.6,-45.9,9,1974,1.476,1.474,1.312,1.318,1.258,0.548,0.76,1.23,0.938,0.77,0.886,0.418,0.816,1.26,127.955,142.0905,152.7197,155.5807,155.0651,156.0814,143.8384,146.4205,151.7669,145.4893,133.4033,134.8374,121.6602,159.3866,129.6459,143.7755,153.8991,156.7798,156.0619,153.4693,142.6465,147.3196,151.489,144.3543,132.8776,131.0492,120.7771,160.3903,46.3839,51.3171,61.532,60.5168,59.1229,57.6356,53.4489,59.1634,59.6157,54.3052,55.6914,54.3455,50.6586,63.1654,96.3624,106.1779,126.3796,124.2631,121.5153,118.5684,110.1824,121.2679,120.9587,111.862,113.7699,109.9444,102.5886,129.5864
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-5872.9,-50.2,9,1976,1.494,1.472,1.31,1.312,1.258,0.56,0.862,1.216,0.916,0.73,0.816,0.356,0.428,1.256,127.9901,142.1361,152.7685,155.8003,155.247,156.1825,143.2466,147.5675,153.3033,147.1543,138.2427,138.5954,133.8774,159.7821,129.7336,143.8151,153.9412,156.9796,156.2439,153.6644,142.6016,148.4169,152.9222,145.7875,137.3596,134.1099,130.1919,160.772,44.7856,51.6617,61.5005,60.2978,59.051,57.5326,54.4547,59.7166,59.9721,54.4193,55.6648,54.8928,50.9587,63.2093,92.8214,106.7244,126.3127,123.8261,121.3953,118.4206,112.1493,121.0549,121.3273,112.0749,114.325,111.0411,103.2226,129.6666
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-5861.2,-54.4,9,1978,1.492,1.47,1.31,1.31,1.258,0.612,0.902,1.174,0.898,0.73,0.878,0.406,0.54,1.254,127.8941,141.9651,152.4605,155.5871,154.9823,155.5141,142.7746,147.6915,153.3402,146.835,136.2261,134.9968,125.8291,159.5651,129.6318,143.6383,153.6332,156.7598,155.9791,153.3816,142.3267,148.3882,152.873,145.4682,135.661,131.0821,123.153,160.5481,45.65,52.2684,61.5737,60.2579,58.7066,56.9591,54.0813,60.0661,60.2963,54.2065,55.3658,53.6766,50.2287,63.2199,94.5717,108.006,126.4366,123.7464,120.7377,117.4022,111.3924,121.5198,121.3709,111.4856,111.5484,109.4977,101.8415,129.6876
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-5849.5,-58.5,9,1980,1.498,1.468,1.306,1.31,1.27,0.636,0.982,1.174,0.846,0.706,0.87,0.41,0.462,1.254,128.0081,142.022,152.2643,155.3756,154.5172,154.8068,141.8984,147.2133,153.1503,146.9532,135.9922,135.5626,129.9324,159.2358,129.7632,143.6893,153.4238,156.5483,155.5553,152.8413,141.8195,147.9099,152.424,145.4412,135.3874,131.6904,126.5788,160.2188,44.9449,52.3832,61.8024,60.2796,58.4609,56.9734,54.178,60.4036,60.6408,54.8891,54.8474,53.1759,50.1859,63.4377,93.1797,108.1492,125.9623,123.7983,120.2951,117.5284,111.5813,122.4473,121.9395,112.3068,110.4147,107.2713,101.2502,130.1405
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-5837.7,-62.6,9,1982,1.502,1.462,1.302,1.308,1.278,0.682,1.294,1.194,0.894,0.71,0.876,0.526,0.588,1.26,128.6306,142.5154,152.6652,155.7649,154.5844,154.1877,139.9851,147.6648,152.8563,146.7173,138.2232,133.9415,127.1186,159.3838,130.3973,144.1648,153.8113,156.931,155.6497,152.5255,141.1044,148.4348,152.3697,145.2299,137.6483,131.1513,124.8123,160.3875,46.3078,53.0833,62.1502,60.5021,58.8418,57.1731,54.6703,60.3727,60.4709,54.5967,55.2522,53.0246,50.7843,63.6503,96.0053,109.4455,126.2127,124.2454,121.0189,117.9157,112.5716,123.0906,122.2323,112.1098,110.9927,106.7087,102.6932,130.5677
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-5825.9,-66.6,9,1983,1.52,1.46,1.296,1.306,1.28,0.764,1.332,1.01,0.678,0.712,0.882,0.442,0.404,1.25,128.2735,142.4724,152.7012,155.8604,154.6212,153.4553,139.3598,150.2948,155.6653,147.8326,141.8404,139.2252,139.753,159.803,130.0919,144.116,153.8272,157.0198,155.6933,152.2863,140.6049,150.338,153.9776,146.3574,141.2951,135.6795,135.8168,160.7721,46.8812,54.3195,62.0194,60.5031,58.7858,57.4811,55.3884,60.331,60.2139,55.4229,57.1544,54.5417,51.7957,63.6438,97.0385,111.9495,126.1559,124.2411,120.8881,118.3541,114.0068,123.9114,122.3715,113.848,117.4472,110.1558,106.2337,130.5449
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-5814.1,-70.5,9,1986,1.514,1.458,1.284,1.298,1.27,1.07,1.336,0.934,0.664,0.862,0.958,0.864,0.504,1.244,128.0898,142.1827,152.236,155.3264,154.0862,150.9894,138.7981,150.5087,154.078,142.5864,136.707,125.9398,126.8872,158.9927,129.8911,143.8202,153.3216,156.4591,155.1243,151.2832,140.0562,150.2122,152.2997,141.9415,136.5206,125.305,123.9115,159.9409,50.2555,54.7153,62.2852,60.5859,58.3734,57.7712,53.1972,59.7186,59.725,54.5717,55.7603,52.6969,49.7067,63.4964,104.7569,112.9917,127.0744,124.402,120.0246,118.8047,109.658,122.6797,121.8217,111.5284,112.3929,106.2258,100.2625,130.2281
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-5802.2,-74.3,9,1988,1.52,1.448,1.286,1.288,1.264,1.194,1.326,0.918,0.636,0.686,0.824,0.4,0.414,1.24,129.222,142.9563,152.8299,155.9281,154.8007,151.3309,140.147,152.4277,156.6472,146.6493,143.3081,139.1377,132.9784,160.0928,131.0404,144.564,153.9223,157.0272,155.8181,152.1009,141.3725,152.0561,154.6818,145.0126,142.4674,135.1583,129.1484,161.027,48.3415,54.3491,62.2883,60.6552,59.5455,58.264,55.13,60.2342,60.1315,55.0883,56.0478,53.1997,50.6757,63.7119,99.9076,111.9568,126.4342,124.553,122.3606,119.8026,113.4856,123.716,122.5851,112.6955,113.5101,107.0372,103.5777,130.6709
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-5790.4,-78.1,9,1990,1.524,1.436,1.288,1.282,1.26,1.236,1.284,0.918,0.64,0.692,0.818,0.492,0.518,1.236,129.3087,143.2223,153.1207,156.1897,155.0764,151.3069,140.385,152.1477,156.2728,146.2048,142.8237,137.6201,129.1194,160.1904,131.1386,144.7939,154.2199,157.2686,156.0801,152.2271,141.4707,151.7761,154.3346,144.6058,141.9512,134.5397,126.2627,161.1106,47.7327,51.3116,62.429,60.5499,59.4276,58.1276,54.5078,59.8781,60.0207,55.6211,56.1138,53.3987,50.8091,63.7463,98.7233,105.8644,127.7102,124.3571,122.086,119.5064,112.2554,123.0154,122.8079,113.2834,113.2203,107.6667,102.8282,130.745
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-5778.5,-81.8,9,1992,1.548,1.426,1.284,1.276,1.258,1.246,1.184,0.902,0.654,0.844,0.854,0.576,1.11,1.232,129.155,142.8096,152.7616,155.9011,154.8915,151.0803,140.1584,151.3265,155.2326,144.38,140.3401,130.4395,116.6261,159.7466,131.0527,144.3508,153.8472,156.9596,155.8883,152.0355,140.8919,150.8786,153.3884,143.6434,139.6546,128.0437,117.0793,160.6527,46.8546,53.201,61.9724,60.4992,59.1888,58.0917,53.4752,59.3653,59.6615,55.426,55.4915,53.4279,49.998,63.3525,97.1095,109.8718,127.2306,124.2431,121.6044,119.4327,110.2069,121.9991,122.5899,112.5109,112.6434,108.1254,100.6699,129.9575
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-5766.6,-85.4,9,1993,1.514,1.426,1.29,1.262,1.254,1.246,1.212,0.792,0.632,0.716,0.84,0.518,0.542,1.23,128.8819,142.7291,152.6018,155.8347,154.9674,151.4132,138.8823,151.014,155.5383,146.1653,139.675,133.6011,128.5146,159.7417,130.6831,144.2703,153.7077,156.8453,155.9504,152.3684,139.7173,150.0013,153.5455,144.7145,138.9178,130.7444,125.8546,160.6408,48.1444,52.0246,62.1466,60.6568,59.0662,58.0571,53.7986,59.3198,59.5048,55.1018,55.4855,53.429,49.6807,63.3888,99.6619,107.437,127.458,124.5523,121.3554,119.3579,110.8185,121.9331,122.3014,113.044,112.4992,107.9799,100.0999,130.0382
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-5754.7,-88.9,9,1995,1.546,1.424,1.292,1.258,1.25,1.254,1.218,0.776,0.584,0.654,0.774,0.606,0.834,1.226,128.8394,142.3902,152.1857,155.52,154.8643,151.7454,138.6874,149.4465,155.9161,147.8978,139.0657,129.4177,120.4174,159.5887,130.7315,143.9253,153.2984,156.5168,155.8334,152.7284,139.5439,148.3451,153.5803,146.0536,137.9531,127.2425,119.629,160.4736,45.2941,51.9785,62.0687,60.7523,58.4984,57.6487,53.383,58.7696,58.8328,54.7811,55.4391,53.303,49.6722,63.1729,93.8828,107.2386,127.4252,124.7546,120.2463,118.5287,109.9858,120.9077,120.981,112.7678,112.8315,107.4012,100.1702,129.6181
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-5742.7,-92.4,9,1997,1.568,1.426,1.302,1.256,1.248,1.256,0.934,0.78,0.626,0.664,0.826,0.522,0.554,1.224,128.39,141.878,151.6289,155.0348,154.4008,151.5708,141.226,148.022,154.9517,147.8301,136.4202,131.6397,125.2795,159.1156,130.3434,143.4192,152.775,156.0247,155.3629,152.5607,140.9295,146.9429,152.9174,146.0518,135.59,128.8164,122.7146,159.9934,45.7599,51.8647,61.8787,60.5926,58.4066,57.5416,53.4227,57.8594,57.9815,54.6168,54.9418,52.9237,49.8067,62.9295,94.7848,107.011,127.0542,124.4447,120.0789,118.3276,110.0772,119.1596,119.2933,111.9442,113.0242,106.8191,100.5831,129.14
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-5730.7,-95.8,9,1998,3.15,3.052,2.916,2.822,1.98,1.754,3.24,3.512,0.65,3.278,3.596,3.518,3.588,3.342,104.015,116.8934,125.1757,129.6624,131.4363,130.6675,123.7797,129.8301,136.6418,127.1987,134.9296,120.2897,120.4979,138.5097,108.9981,121.7392,129.8236,134.168,134.403,133.1078,128.8851,135.2857,134.7709,132.3548,140.4878,125.7526,126.0464,143.7498,47.9778,55.7762,57.7881,58.6644,58.0869,57.778,59.5105,62.5804,54.5197,61.0833,65.5768,58.062,58.2194,66.308,99.1961,114.7735,118.815,120.5586,119.401,118.7782,122.2421,128.3824,112.2784,125.3856,134.3724,119.3431,119.658,135.835
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-5718.7,-99.2,9,2000,3.164,3.024,2.89,2.474,1.8,1.702,3.13,3.344,0.634,2.89,3.608,3.544,3.592,3.128,105.9449,119.3712,127.791,132.4755,134.1306,133.127,124.9311,129.9968,139.6649,128.6092,133.5913,119.0356,119.3428,139.4195,110.9472,124.177,132.4,136.4095,136.6833,135.4366,129.8866,135.2395,137.6858,133.2182,139.1639,124.5306,124.8962,144.3721,49.0326,56.8596,58.8165,59.6933,59.0545,58.7233,59.4797,62.0678,55.1891,60.5144,64.9738,57.4403,57.5983,65.8992,101.3117,116.9413,120.8679,122.6167,121.3392,120.669,122.1803,127.359,113.6112,124.2478,133.1664,118.1,118.4158,135.0174
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-5706.7,-102.5,9,2002,1.578,1.444,1.31,1.216,1.208,1.136,0.848,0.906,0.618,0.67,0.872,0.522,0.756,1.206,128.1797,141.7182,151.2748,154.9667,154.4394,152.5435,143.5863,145.5386,153.7752,147.2547,133.8505,134.9144,121.7231,158.9529,130.1608,143.3139,152.4475,155.816,155.2601,153.0972,142.8703,145.1099,151.6851,145.5154,133.2556,132.0911,120.5083,159.7664,45.475,51.7659,61.1117,60.2261,59.8125,58.1134,53.3611,57.8897,58.2983,54.8418,54.949,53.0307,50.4573,62.7435,94.1952,106.7548,125.5234,123.7035,122.9387,119.6239,109.9907,119.3052,119.9433,112.5663,112.3938,106.9029,102.3655,128.7936
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-5694.7,-105.7,9,2004,1.576,1.444,1.312,1.21,1.192,1.192,0.858,1.1,0.628,0.668,0.924,0.56,1.29,1.206,128.1499,141.7114,151.2173,154.9659,154.278,151.9077,143.0748,143.9577,152.4838,145.7529,130.6072,131.5231,116.5395,158.6302,130.1255,143.3071,152.3966,155.7937,155.0407,152.6704,142.4097,144.3716,150.4634,144.0006,130.264,129.005,117.6454,159.4437,46.4683,50.1341,60.852,59.8515,59.5298,58.0117,53.4957,57.1471,57.4919,54.6461,54.4246,53.7074,50.743,62.437,96.2047,103.5185,124.9816,122.9418,122.3433,119.3627,110.2315,117.8256,118.3642,112.1155,112.219,108.3835,102.3684,128.1571
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-5682.7,-109,9,2006,1.534,1.442,1.324,1.196,1.16,1.188,1.002,1.206,0.638,0.672,0.948,0.774,0.544,1.202,128.6035,142.0144,151.4263,155.3315,154.7355,152.2279,142.3675,143.9392,152.9384,146.0061,131.4843,126.0327,124.414,158.9809,130.4618,143.6041,152.6452,156.1088,155.3801,152.9761,142.3762,144.7527,150.9866,144.2798,131.2524,124.9201,121.77,159.7799,45.6427,50.8246,61.0273,59.8804,59.4755,58.2635,54.3766,57.3775,57.5512,54.2169,53.9685,53.2158,50.6714,62.4983,94.5086,105.3204,125.3286,122.9931,122.1911,119.8054,111.9842,118.1426,118.417,111.6973,110.003,107.3592,102.8119,128.2538
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-5670.6,-112.1,9,2008,1.544,1.442,1.328,1.206,1.054,1.082,0.944,1.23,0.632,0.658,0.828,0.538,0.484,1.202,128.4169,141.7152,151.0034,154.8868,154.7732,152.3591,142.8795,143.0372,152.5425,146.2396,132.5963,133.6578,128.6021,158.622,130.3034,143.3048,152.2354,155.7003,155.0016,152.7014,142.6292,143.9362,150.5497,144.4219,131.7766,130.9656,125.4506,159.4211,47.614,51.2057,61.0596,60.0249,59.3565,58.1014,54.0825,58.0764,58.1735,54.0356,54.1885,52.5944,51.1653,62.5778,98.5313,106.2384,125.397,123.2805,121.9534,119.5074,111.3915,119.4793,119.6271,111.296,109.1477,106.3131,104.3258,128.4111
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-5658.6,-115.3,9,2010,1.57,1.448,1.33,1.216,1.042,0.818,1.078,1.264,0.658,0.642,0.878,0.674,1.29,1.224,128.3286,141.8599,150.9871,154.7837,154.5067,153.0846,141.8769,141.9296,150.8768,145.0686,130.7353,128.2316,113.6279,158.1858,130.2876,143.4676,152.2256,155.6331,154.6854,152.2121,142.203,142.947,149.0591,143.1439,130.1702,126.5182,114.7338,159.0636,45.8377,50.9519,61.2536,60.2698,59.1321,57.853,54.1728,58.7123,58.6222,53.9157,54.1844,52.4779,51.0473,62.7364,95.1303,105.7451,125.7994,123.7729,121.5008,118.9534,111.5719,120.2845,120.5306,111.0596,109.0331,105.9903,104.1185,128.7306
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-5646.5,-118.3,9,2012,1.546,1.448,1.33,1.23,1.122,0.776,1.192,1.252,0.742,0.626,0.914,0.744,0.47,1.23,128.2639,141.7427,150.8106,154.6416,154.0218,152.8044,139.8183,142.585,150.0494,143.744,129.751,125.0998,124.6535,157.9398,130.156,143.3504,152.0491,155.5406,154.5217,151.703,140.5811,143.5611,148.7535,141.7098,129.3605,123.8156,121.3745,158.8389,47.0381,51.2499,61.3411,60.3177,58.566,57.0896,53.5862,58.4614,58.352,53.6684,54.2722,53.0499,50.3891,62.6171,97.4069,106.2942,125.6026,123.8791,120.3684,117.4261,110.4285,119.7425,120.015,110.5645,109.1078,107.037,102.5902,128.5127
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-5634.4,-121.4,9,2014,1.536,1.448,1.33,1.242,1.152,0.65,1.068,1.22,0.61,0.616,0.754,0.53,0.466,1.228,128.6723,142.1942,151.1596,155.0432,154.4944,154.3773,141.4154,145.7917,154.6002,147.3011,136.6721,131.8569,129.5141,158.9546,130.5362,143.8019,152.3981,155.9844,155.1089,152.5064,141.7011,146.6553,152.4535,145.1969,135.4459,129.0997,126.198,159.8466,47.5113,51.7632,61.5265,60.3677,58.3982,56.8286,53.7828,59.5374,59.4482,53.8126,54.2227,52.9435,50.0379,62.9618,98.3309,106.9622,125.8845,124.0066,120.0361,117.0048,110.8131,119.622,120.9502,110.8487,109.0609,107.1526,101.3215,129.2102
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-5622.3,-124.4,9,2016,1.526,1.462,1.344,1.246,1.24,0.662,0.858,1.238,0.674,0.652,0.956,0.49,0.778,1.24,128.9867,142.427,151.1767,155.031,153.984,153.8873,142.2317,144.013,152.8221,146.22,131.3467,131.7749,119.4527,158.5868,130.8222,144.0764,152.4607,155.9861,154.9183,152.0959,141.5666,144.9402,151.1087,144.3625,131.1512,128.6769,118.3625,159.521,45.319,52.6497,61.6205,60.268,58.8993,57.6279,53.4597,60.1823,59.9972,54.7974,54.3924,52.452,49.4669,63.2627,93.9227,108.5951,125.7749,123.7976,121.0582,118.6436,110.149,120.8565,121.8475,112.3267,109.7514,105.9436,99.9307,129.8148
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-5610.2,-127.3,9,2018,1.528,1.464,1.344,1.258,1.258,0.724,0.928,1.242,1.134,0.664,1.166,1.234,0.652,1.24,129.322,142.8092,151.4554,155.2259,154.0082,153.2772,141.2528,143.8963,149.9787,145.1839,130.5054,120.1928,121.7988,158.6222,131.1633,144.4646,152.7394,156.2227,155.005,151.8746,140.9282,144.8375,150.5248,143.4055,131.1724,121.106,119.9413,159.5564,45.2103,52.9785,61.6841,60.3661,59.3885,57.8888,53.8667,60.4063,59.8152,55.0174,54.7823,52.082,49.4912,63.3336,93.8156,109.2003,125.8417,124.0059,122.0376,119.1891,110.9653,122.3147,122.5503,112.9616,110.4773,105.1787,100.0231,129.9673
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-5598.1,-130.2,9,2020,1.518,1.464,1.344,1.256,1.268,1.106,1.204,1.238,1.172,0.606,1.184,0.81,1.092,1.24,129.4682,143.0211,151.6526,155.3928,153.9766,151.2247,139.8591,144.6481,150.1348,146.0092,130.7444,126.1937,116.2295,158.74,131.281,144.6765,152.9366,156.3827,155.0078,151.6622,140.6654,145.5753,150.8241,143.8339,131.4779,125.2785,116.6117,159.6742,43.8599,53.2198,61.6026,60.3596,58.7978,56.8431,53.9145,60.2003,59.6806,55.0529,55.1614,52.2051,49.3843,63.1865,91.2369,109.6661,126.0043,124.0288,120.8628,117.1055,111.0692,122.8258,122.5809,112.4931,111.2872,105.2821,99.7997,129.6875
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-5586,-133.1,9,2022,1.5,1.466,1.342,1.25,1.264,1.214,1.214,1.228,1.168,0.634,1.174,0.94,0.678,1.238,129.6797,143.2771,151.9588,155.7149,154.1324,150.7137,139.3891,145.7687,150.6603,145.4109,133.0297,124.5871,119.9292,159.0029,131.4406,144.9384,153.2363,156.684,155.1498,151.5559,140.2313,146.6607,151.3347,143.4318,133.7264,124.3183,118.2415,159.9301,44.4491,53.4593,61.5636,60.3976,58.401,56.0519,53.7253,60.0034,59.5912,54.1803,55.3594,52.7171,49.0897,63.0313,92.2623,110.1485,125.7324,124.1309,120.0801,115.5564,110.6838,122.915,121.6858,111.4139,111.5808,106.3731,100.0043,129.3831
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-5573.9,-135.9,9,2025,1.494,1.466,1.34,1.24,1.254,1.224,1.224,1.216,0.628,0.61,1.184,1.024,0.742,1.232,129.3861,143.0388,151.8331,155.6505,154.0949,150.6969,139.1629,145.787,153.6378,146.2501,131.9351,122.969,119.734,158.9997,131.1297,144.7001,153.1041,156.5847,155.0779,151.5747,140.0407,146.6363,151.6174,144.1034,132.6687,123.072,118.438,159.9058,45.5848,53.5508,61.3604,60.317,58.6495,56.7137,53.0878,59.5867,59.2262,53.8393,55.2985,52.5202,49.2586,62.8698,94.5408,110.3385,125.3421,123.9489,120.5817,116.7725,109.4089,122.343,121.1958,110.9008,112.3806,106.1597,99.2166,129.0514
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-5561.7,-138.6,9,2026,1.488,1.472,1.338,1.238,1.25,1.234,1.22,1.216,0.598,0.596,1.168,0.606,0.542,1.232,128.705,142.4097,151.303,155.1484,153.659,150.3831,139.2082,145.2698,153.7888,146.8587,133.1659,128.3482,124.7185,158.6112,130.431,144.0888,152.5675,156.0756,154.6281,151.2963,140.0718,146.1191,151.5558,144.6112,133.8403,126.1729,122.0585,159.5173,44.6555,52.7435,60.8649,59.9933,59.0292,56.9344,52.1499,59.2252,58.9932,54.0352,55.4568,52.6361,49.0666,62.626,92.6732,108.7676,124.6558,123.2967,121.3384,117.2356,107.6597,121.7057,121.0111,111.2569,112.2462,106.3696,98.9133,128.5638
